author,title,link,year
Xusheng Xiao,Trade or trick? detecting and characterizing scam tokens on uniswap decentralized exchange,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qVx6V7UAAAAJ&citation_for_view=qVx6V7UAAAAJ:YlPif8NxrbYC,2021
Xusheng Xiao,AIQL: Enabling Efficient Attack Investigation from System Monitoring Data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qVx6V7UAAAAJ&citation_for_view=qVx6V7UAAAAJ:BrOSOlqYqPUC,2018
Xusheng Xiao,Precise identification of problems for structural test generation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qVx6V7UAAAAJ&citation_for_view=qVx6V7UAAAAJ:u5HHmVD_uO8C,2011
Xusheng Xiao,Depcomm: Graph summarization on system audit logs for attack investigation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qVx6V7UAAAAJ&citation_for_view=qVx6V7UAAAAJ:27LrP4qxOz0C,2022
Xusheng Xiao,Back-Propagating System Dependency Impact for Attack Investigation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qVx6V7UAAAAJ&citation_for_view=qVx6V7UAAAAJ:-DxkuPiZhfEC,2022
Xusheng Xiao,Context-Sensitive Delta Inference for Identifying Workload-Dependent Performance Bottlenecks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qVx6V7UAAAAJ&citation_for_view=qVx6V7UAAAAJ:LkGwnXOMwfcC,2013
Xusheng Xiao,An image-inspired and cnn-based android malware detection approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qVx6V7UAAAAJ&citation_for_view=qVx6V7UAAAAJ:Xl6nMSl579sC,2019
Xusheng Xiao,Characteristic Studies of Loop Problems for Structural Test Generation via Symbolic Execution,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qVx6V7UAAAAJ&citation_for_view=qVx6V7UAAAAJ:5nxA0vEk-isC,2013
Yalin Wang,Genus zero surface conformal mapping and its application to brain surface mapping,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F4tTgLQAAAAJ&citation_for_view=F4tTgLQAAAAJ:3fE2CSJIrl8C,2004
Yalin Wang,"Mapping cortical change in Alzheimer's disease, brain development, and schizophrenia",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F4tTgLQAAAAJ&citation_for_view=F4tTgLQAAAAJ:MXK_kJrjxJIC,2004
Yalin Wang,Structural plasticity of the hippocampus and amygdala induced by electroconvulsive therapy in major depression,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F4tTgLQAAAAJ&citation_for_view=F4tTgLQAAAAJ:9BMS_GZPVzsC,2016
Yalin Wang,Analysis of sampling techniques for imbalanced data: An n= 648 ADNI study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F4tTgLQAAAAJ&citation_for_view=F4tTgLQAAAAJ:tGwqb3G7jokC,2014
Yalin Wang,A machine learning based approach for table detection on the web,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F4tTgLQAAAAJ&citation_for_view=F4tTgLQAAAAJ:kNdYIx-mwKoC,2002
Yalin Wang,Multi-source feature learning for joint analysis of incomplete multiple heterogeneous neuroimaging data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F4tTgLQAAAAJ&citation_for_view=F4tTgLQAAAAJ:M3NEmzRMIkIC,2012
Yalin Wang,ENIGMA and the individual: Predicting factors that affect the brain in 35 countries worldwide,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F4tTgLQAAAAJ&citation_for_view=F4tTgLQAAAAJ:6QDDMgQoFwgC,2017
Yalin Wang,Comparison of nine tractography algorithms for detecting abnormal structural brain networks in Alzheimer’s disease,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F4tTgLQAAAAJ&citation_for_view=F4tTgLQAAAAJ:po-f1h2uVn0C,2015
Yalin Wang,Global and regional alterations of hippocampal anatomy in long‐term meditation practitioners,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F4tTgLQAAAAJ&citation_for_view=F4tTgLQAAAAJ:70eg2SAEIzsC,2012
Yalin Wang,Surface-based TBM boosts power to detect disease effects on the brain: An N= 804 ADNI study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F4tTgLQAAAAJ&citation_for_view=F4tTgLQAAAAJ:iH-uZ7U-co4C,2011
Yalin Wang,Optimal mass transport for shape matching and comparison,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F4tTgLQAAAAJ&citation_for_view=F4tTgLQAAAAJ:VXKJqR4qXxMC,2015
Yalin Wang,Method and apparatus for absolute-coordinate three-dimensional surface imaging,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F4tTgLQAAAAJ&citation_for_view=F4tTgLQAAAAJ:5nxA0vEk-isC,2011
Yalin Wang,Brain surface conformal parameterization using Riemann surface structure,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F4tTgLQAAAAJ&citation_for_view=F4tTgLQAAAAJ:YOwf2qJgpHMC,2007
Yalin Wang,Optimal global conformal surface parameterization,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F4tTgLQAAAAJ&citation_for_view=F4tTgLQAAAAJ:Zph67rFs4hoC,2004
Yalin Wang,Multivariate tensor-based morphometry on surfaces: application to mapping ventricular abnormalities in HIV/AIDS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F4tTgLQAAAAJ&citation_for_view=F4tTgLQAAAAJ:dhFuZR0502QC,2010
Yalin Wang,Surface fluid registration of conformal representation: Application to detect disease burden and genetic influence on hippocampus,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F4tTgLQAAAAJ&citation_for_view=F4tTgLQAAAAJ:WF5omc3nYNoC,2013
Yalin Wang,Brain Surface Conformal Parameterization With the Ricci Flow,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F4tTgLQAAAAJ&citation_for_view=F4tTgLQAAAAJ:J_g5lzvAfSwC,2012
Yalin Wang,Bi-level multi-source learning for heterogeneous block-wise missing data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F4tTgLQAAAAJ&citation_for_view=F4tTgLQAAAAJ:GbzPkUNpksAC,2014
Yalin Wang,Table structure understanding and its performance evaluation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F4tTgLQAAAAJ&citation_for_view=F4tTgLQAAAAJ:aqlVkmm33-oC,2004
Yalin Wang,Volumetric harmonic map,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F4tTgLQAAAAJ&citation_for_view=F4tTgLQAAAAJ:qxL8FJ1GzNcC,2003
Yan Shoshitaishvili,SOK: (State of) The Art of War: Offensive Techniques in Binary Analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff1RkwcAAAAJ&citation_for_view=ff1RkwcAAAAJ:Zph67rFs4hoC,2016
Yan Shoshitaishvili,Driller: Augmenting fuzzing through selective symbolic execution.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff1RkwcAAAAJ&citation_for_view=ff1RkwcAAAAJ:8k81kl-MbHgC,2016
Yan Shoshitaishvili,Firmalice-automatic detection of authentication bypass vulnerabilities in binary firmware.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff1RkwcAAAAJ&citation_for_view=ff1RkwcAAAAJ:UebtZRa9Y70C,2015
Yan Shoshitaishvili,T-Fuzz: fuzzing by program transformation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff1RkwcAAAAJ&citation_for_view=ff1RkwcAAAAJ:M05iB0D1s5AC,2018
Yan Shoshitaishvili,The wmdp benchmark: Measuring and reducing malicious use with unlearning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff1RkwcAAAAJ&citation_for_view=ff1RkwcAAAAJ:WA5NYHcadZ8C,2024
Yan Shoshitaishvili,DIFUZE: Interface Aware Fuzzing for Kernel Drivers,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff1RkwcAAAAJ&citation_for_view=ff1RkwcAAAAJ:QIV2ME_5wuYC,2017
Yan Shoshitaishvili,Revolver: An automated approach to the detection of evasive web-based malware,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff1RkwcAAAAJ&citation_for_view=ff1RkwcAAAAJ:d1gkVwhDpl0C,2013
Yan Shoshitaishvili,Ramblr: Making Reassembly Great Again,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff1RkwcAAAAJ&citation_for_view=ff1RkwcAAAAJ:_kc_bZDykSQC,2017
Yan Shoshitaishvili,Matched and mismatched SOCs: A qualitative study on security operations center issues,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff1RkwcAAAAJ&citation_for_view=ff1RkwcAAAAJ:pyW8ca7W8N0C,2019
Yan Shoshitaishvili,Karonte: Detecting insecure multi-binary interactions in embedded firmware,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff1RkwcAAAAJ&citation_for_view=ff1RkwcAAAAJ:bFI3QPDXJZMC,2020
Yan Shoshitaishvili,{PhishTime}: Continuous longitudinal measurement of the effectiveness of anti-phishing blacklists,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff1RkwcAAAAJ&citation_for_view=ff1RkwcAAAAJ:1sJd4Hv_s6UC,2020
Yan Shoshitaishvili,Crawlphish: Large-scale analysis of client-side cloaking techniques in phishing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff1RkwcAAAAJ&citation_for_view=ff1RkwcAAAAJ:CHSYGLWDkRkC,2021
Yan Shoshitaishvili,Angr-the next generation of binary analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff1RkwcAAAAJ&citation_for_view=ff1RkwcAAAAJ:RYcK_YlVTxYC,2017
Yan Shoshitaishvili,Honeyplc: A next-generation honeypot for industrial control systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff1RkwcAAAAJ&citation_for_view=ff1RkwcAAAAJ:UxriW0iASnsC,2020
Yan Shoshitaishvili,{BootStomp}: On the security of bootloaders in mobile devices,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff1RkwcAAAAJ&citation_for_view=ff1RkwcAAAAJ:mVmsd5A6BfQC,2017
Yan Shoshitaishvili,Your Exploit is Mine: Automatic Shellcode Transplant for Remote Exploits,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff1RkwcAAAAJ&citation_for_view=ff1RkwcAAAAJ:4DMP91E08xMC,2017
Yan Shoshitaishvili,{HeapHopper}: Bringing bounded model checking to heap implementation security,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff1RkwcAAAAJ&citation_for_view=ff1RkwcAAAAJ:g5m5HwL7SMYC,2018
Yan Shoshitaishvili,"Ten Years of {iCTF}: The Good, The Bad, and The Ugly",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff1RkwcAAAAJ&citation_for_view=ff1RkwcAAAAJ:roLk4NBRz8UC,2014
Yan Shoshitaishvili,Rise of the HaCRS: Augmenting Autonomous Cyber Reasoning Systems with Human Assistance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff1RkwcAAAAJ&citation_for_view=ff1RkwcAAAAJ:9ZlFYXVOiuMC,2017
Yan Shoshitaishvili,Steal this movie-automatically bypassing DRM protection in streaming media services,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff1RkwcAAAAJ&citation_for_view=ff1RkwcAAAAJ:9yKSN-GCB0IC,2013
Yanjie Fu,A neural influence diffusion model for social recommendation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OSArex4AAAAJ&citation_for_view=OSArex4AAAAJ:nRpfm8aw39MC,2019
Yanjie Fu,Learning geographical preferences for point-of-interest recommendation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OSArex4AAAAJ&citation_for_view=OSArex4AAAAJ:BUYA1_V_uYcC,2013
Yanjie Fu,Dynamic and multi-faceted spatio-temporal deep learning for traffic speed forecasting,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OSArex4AAAAJ&citation_for_view=OSArex4AAAAJ:jFemdcug13IC,2021
Yanjie Fu,A general geographical probabilistic factor model for point of interest recommendation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OSArex4AAAAJ&citation_for_view=OSArex4AAAAJ:Dip1O2bNi0gC,2014
Yanjie Fu,Coupled layer-wise graph convolution for transportation demand prediction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OSArex4AAAAJ&citation_for_view=OSArex4AAAAJ:3NQIlFlcGxIC,2021
Yanjie Fu,Co-prediction of multiple transportation demands based on deep spatio-temporal neural network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OSArex4AAAAJ&citation_for_view=OSArex4AAAAJ:jL-93Qbq4QoC,2019
Yanjie Fu,Socialgcn: An efficient graph convolutional network based model for social recommendation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OSArex4AAAAJ&citation_for_view=OSArex4AAAAJ:tH6gc1N1XXoC,2018
Yanjie Fu,Station site optimization in bike sharing systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OSArex4AAAAJ&citation_for_view=OSArex4AAAAJ:86PQX7AUzd4C,2015
Yanjie Fu,Learning the evolutionary and multi-scale graph structure for multivariate time series forecasting,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OSArex4AAAAJ&citation_for_view=OSArex4AAAAJ:5bg8sr1QxYwC,2022
Yanjie Fu,Service usage classification with encrypted internet traffic in mobile messaging apps,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OSArex4AAAAJ&citation_for_view=OSArex4AAAAJ:_axFR9aDTf0C,2016
Yanjie Fu,Representing urban functions through zone embedding with human mobility patterns,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OSArex4AAAAJ&citation_for_view=OSArex4AAAAJ:lvd772isFD0C,2018
Yanjie Fu,Dish-ts: a general paradigm for alleviating distribution shift in time series forecasting,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OSArex4AAAAJ&citation_for_view=OSArex4AAAAJ:zGdJYJv2LkUC,2023
Yanjie Fu,Fake news detection with deep diffusive network model,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OSArex4AAAAJ&citation_for_view=OSArex4AAAAJ:ZzlSgRqYykMC,2018
Yanjie Fu,Multi-level recommendation reasoning over knowledge graphs with reinforcement learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OSArex4AAAAJ&citation_for_view=OSArex4AAAAJ:w1MjKQ0l0TYC,2022
Yanjie Fu,Joint item recommendation and attribute inference: An adaptive graph convolutional network approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OSArex4AAAAJ&citation_for_view=OSArex4AAAAJ:BzfGm06jWhQC,2020
Yanjie Fu,Exploiting geographic dependencies for real estate appraisal: A mutual perspective of ranking and clustering,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OSArex4AAAAJ&citation_for_view=OSArex4AAAAJ:vbGhcppDl1QC,2014
Yanjie Fu,POI recommendation: A temporal matching between POI popularity and user regularity,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OSArex4AAAAJ&citation_for_view=OSArex4AAAAJ:mNrWkgRL2YcC,2016
Yanjie Fu,Pristi: A conditional diffusion framework for spatiotemporal imputation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OSArex4AAAAJ&citation_for_view=OSArex4AAAAJ:IsPWOBWtZBwC,2023
Yanjie Fu,Sparse real estate ranking with online user reviews and offline moving behaviors,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OSArex4AAAAJ&citation_for_view=OSArex4AAAAJ:xtoqd-5pKcoC,2014
Yanjie Fu,Automated feature selection: A reinforcement learning perspective,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OSArex4AAAAJ&citation_for_view=OSArex4AAAAJ:KNjnJ3z-R6IC,2021
YooJung Choi,Probabilistic circuits: A unifying framework for tractable probabilistic models,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VCtamFwAAAAJ&citation_for_view=VCtamFwAAAAJ:Tyk-4Ss8FVUC,2020
YooJung Choi,A compositional atlas of tractable circuit operations for probabilistic inference,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VCtamFwAAAAJ&citation_for_view=VCtamFwAAAAJ:ZeXyd9-uunAC,2021
YooJung Choi,On tractable computation of expected predictions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VCtamFwAAAAJ&citation_for_view=VCtamFwAAAAJ:qjMakFHDy7sC,2019
YooJung Choi,What to Expect of Classifiers? Reasoning about Logistic Regression with Missing Features,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VCtamFwAAAAJ&citation_for_view=VCtamFwAAAAJ:Y0pCki6q_DkC,2019
YooJung Choi,The institutional life of algorithmic risk assessment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VCtamFwAAAAJ&citation_for_view=VCtamFwAAAAJ:2osOgNQ5qMEC,2019
YooJung Choi,Group Fairness by Probabilistic Modeling with Latent Fair Decisions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VCtamFwAAAAJ&citation_for_view=VCtamFwAAAAJ:zYLM7Y9cAGgC,2020
YooJung Choi,Learning fair naive bayes classifiers by discovering and eliminating discrimination patterns,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VCtamFwAAAAJ&citation_for_view=VCtamFwAAAAJ:9yKSN-GCB0IC,2020
YooJung Choi,Handling missing data in decision trees: A probabilistic approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VCtamFwAAAAJ&citation_for_view=VCtamFwAAAAJ:IjCSPb-OGe4C,2020
YooJung Choi,"Probabilistic circuits: Representations, inference, learning and applications",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VCtamFwAAAAJ&citation_for_view=VCtamFwAAAAJ:YsMSGLbcyi4C,2020
YooJung Choi,Proceedings of the Twenty-Sixth International Joint Conference on Artificial Intelligence,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VCtamFwAAAAJ&citation_for_view=VCtamFwAAAAJ:AvfA0Oy_GE0C,2017
YooJung Choi,Optimal feature selection for decision robustness in bayesian networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VCtamFwAAAAJ&citation_for_view=VCtamFwAAAAJ:u5HHmVD_uO8C,2017
YooJung Choi,Solving marginal map exactly by probabilistic circuit transformations,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=VCtamFwAAAAJ&citation_for_view=VCtamFwAAAAJ:JV2RwH3_ST0C,2022
